circRNA,Alias
hsa_circRNA_001107,hsa_circ_0001172
hsa_circRNA_101078,hsa_circ_0026978
hsa_circRNA_101617,hsa_circ_0000642
hsa_circRNA_101618,hsa_circ_0000643
hsa_circRNA_069980,hsa_circ_0069980
hsa_circRNA_050626,hsa_circ_0050626
hsa_circRNA_027795,hsa_circ_0027795
hsa_circRNA_017051,hsa_circ_0017051
hsa_circRNA_103517,hsa_circ_0067997
hsa_circRNA_002663,hsa_circ_0002663
hsa_circRNA_000735,hsa_circ_0000735
hsa_circRNA_072711,hsa_circ_0072711
hsa_circRNA_033502,hsa_circ_0033502
hsa_circRNA_049891,hsa_circ_0049891
hsa_circRNA_103964,hsa_circ_0005728
hsa_circRNA_103193,hsa_circ_0008044
hsa_circRNA_104841,hsa_circ_0007789
hsa_circRNA_004183,hsa_circ_0004183
hsa_circRNA_000908,hsa_circ_0000908
hsa_circRNA_037318,hsa_circ_0037318
hsa_circRNA_006939,hsa_circ_0006939
hsa_circRNA_029554,hsa_circ_0029554
hsa_circRNA_102029,hsa_circ_0002629
hsa_circRNA_005422,hsa_circ_0005422
hsa_circRNA_021756,hsa_circ_0021756
hsa_circRNA_039365,hsa_circ_0039365
hsa_circRNA_001462,hsa_circ_0001462
hsa_circRNA_101898,hsa_circ_0040786
hsa_circRNA_103830,hsa_circ_0072389
hsa_circRNA_067161,hsa_circ_0067161
hsa_circRNA_400044,hsa_circ_0092295
hsa_circRNA_104021,hsa_circ_0004490
hsa_circRNA_102847,hsa_circ_0002377
hsa_circRNA_103406,hsa_circ_0066404
hsa_circRNA_076336,hsa_circ_0076336
hsa_circRNA_017077,hsa_circ_0017077
hsa_circRNA_090320,hsa_circ_0090320
hsa_circRNA_102654,hsa_circ_0053343
hsa_circRNA_004419,hsa_circ_0004419
hsa_circRNA_013298,hsa_circ_0013298
hsa_circRNA_001505,hsa_circ_0001505
hsa_circRNA_104595,hsa_circ_0008016
hsa_circRNA_020275,hsa_circ_0020275
hsa_circRNA_001595,hsa_circ_0001595
hsa_circRNA_089761,hsa_circ_0089761
hsa_circRNA_104454,hsa_circ_0007395
hsa_circRNA_100827,hsa_circ_0022249
hsa_circRNA_091537,hsa_circ_0091537
hsa_circRNA_102910,hsa_circ_0058051
hsa_circRNA_031754,hsa_circ_0031754
hsa_circRNA_043591,hsa_circ_0043591
hsa_circRNA_101819,hsa_circ_0039522
hsa_circRNA_001046,hsa_circ_0000395
hsa_circRNA_104599,hsa_circ_0001793
hsa_circRNA_104223,hsa_circ_0078277
hsa_circRNA_102714,hsa_circ_0008979
hsa_circRNA_102045,hsa_circ_0002404
hsa_circRNA_004300,hsa_circ_0004300
hsa_circRNA_009435,hsa_circ_0009435
hsa_circRNA_102335,hsa_circ_0047318
hsa_circRNA_101480,hsa_circ_0034616
hsa_circRNA_101041,hsa_circ_0007680
hsa_circRNA_000126,hsa_circ_0000126
hsa_circRNA_104155,hsa_circ_0003393
hsa_circRNA_014157,hsa_circ_0014157
hsa_circRNA_001783,hsa_circ_0001859
hsa_circRNA_005527,hsa_circ_0005527
hsa_circRNA_100761,hsa_circ_0008967
hsa_circRNA_102383,hsa_circ_0000854
hsa_circRNA_000936,hsa_circ_0001373
hsa_circRNA_001772,hsa_circ_0001390
hsa_circRNA_004215,hsa_circ_0004215
hsa_circRNA_400029,hsa_circ_0092337
hsa_circRNA_102938,hsa_circ_0058565
hsa_circRNA_032236,hsa_circ_0032236
hsa_circRNA_008111,hsa_circ_0008111
hsa_circRNA_056558,hsa_circ_0056558
hsa_circRNA_092417,hsa_circ_0000596
hsa_circRNA_103650,hsa_circ_0069776
hsa_circRNA_104234,hsa_circ_0078363
hsa_circRNA_090302,hsa_circ_0090302
hsa_circRNA_101821,hsa_circ_0007079
hsa_circRNA_009084,hsa_circ_0009084
hsa_circRNA_101383,hsa_circ_0032389
hsa_circRNA_100409,hsa_circ_0015438
hsa_circRNA_100743,hsa_circ_0000274
hsa_circRNA_101810,hsa_circ_0005813
hsa_circRNA_102868,hsa_circ_0004820
hsa_circRNA_001129,hsa_circ_0000971
hsa_circRNA_104235,hsa_circ_0001654
hsa_circRNA_101742,hsa_circ_0004683
hsa_circRNA_083932,hsa_circ_0083932
hsa_circRNA_000943,hsa_circ_0001306
hsa_circRNA_104455,hsa_circ_0081813
hsa_circRNA_043912,hsa_circ_0043912
hsa_circRNA_037376,hsa_circ_0037376
hsa_circRNA_103498,hsa_circ_0008184
hsa_circRNA_059407,hsa_circ_0059407
hsa_circRNA_101349,hsa_circ_0004904
hsa_circRNA_007223,hsa_circ_0007223
hsa_circRNA_103569,hsa_circ_0002266
hsa_circRNA_104477,hsa_circ_0082250
hsa_circRNA_000185,hsa_circ_0000185
hsa_circRNA_103075,hsa_circ_0001165
hsa_circRNA_079972,hsa_circ_0079972
hsa_circRNA_101252,hsa_circ_0030042
hsa_circRNA_000905,hsa_circ_0001166
hsa_circRNA_080968,hsa_circ_0080968
hsa_circRNA_104250,hsa_circ_0004587
hsa_circRNA_071282,hsa_circ_0071282
hsa_circRNA_001065,hsa_circ_0001065
hsa_circRNA_079381,hsa_circ_0079381
hsa_circRNA_100291,hsa_circ_0000098
hsa_circRNA_005493,hsa_circ_0005493
hsa_circRNA_007201,hsa_circ_0007201
hsa_circRNA_009548,hsa_circ_0009548
hsa_circRNA_009550,hsa_circ_0009550
hsa_circRNA_045799,hsa_circ_0045799
hsa_circRNA_101945,hsa_circ_0041392
hsa_circRNA_101770,hsa_circ_0038661
hsa_circRNA_103546,hsa_circ_0006517
hsa_circRNA_000344,hsa_circ_0000344
hsa_circRNA_103380,hsa_circ_0007196
hsa_circRNA_060580,hsa_circ_0060580
hsa_circRNA_101942,hsa_circ_0000734
hsa_circRNA_101587,hsa_circ_0036232
hsa_circRNA_100257,hsa_circ_0002454
hsa_circRNA_102857,hsa_circ_0002642
hsa_circRNA_018114,hsa_circ_0018114
hsa_circRNA_400079,hsa_circ_0092318
hsa_circRNA_104437,hsa_circ_0081423
hsa_circRNA_006444,hsa_circ_0006444
hsa_circRNA_100153,hsa_circ_0011450
hsa_circRNA_079884,hsa_circ_0079884
hsa_circRNA_104262,hsa_circ_0078617
hsa_circRNA_104271,hsa_circ_0003016
hsa_circRNA_001363,hsa_circ_0000172
hsa_circRNA_104985,hsa_circ_0090049
hsa_circRNA_013480,hsa_circ_0013480
hsa_circRNA_100614,hsa_circ_0018652
hsa_circRNA_059343,hsa_circ_0059343
hsa_circRNA_104539,hsa_circ_0083126
hsa_circRNA_034537,hsa_circ_0034537
hsa_circRNA_104114,hsa_circ_0002037
hsa_circRNA_003942,hsa_circ_0003942
hsa_circRNA_022306,hsa_circ_0022306
hsa_circRNA_102056,hsa_circ_0043329
hsa_circRNA_046941,hsa_circ_0046941
hsa_circRNA_003988,hsa_circ_0003988
hsa_circRNA_102325,hsa_circ_0047159
hsa_circRNA_043817,hsa_circ_0043817
hsa_circRNA_005414,hsa_circ_0005414
hsa_circRNA_104458,hsa_circ_0081854
hsa_circRNA_009095,hsa_circ_0009095
hsa_circRNA_103367,hsa_circ_0005367
hsa_circRNA_064340,hsa_circ_0064340
hsa_circRNA_102313,hsa_circ_0047073
hsa_circRNA_103890,hsa_circ_0007158
hsa_circRNA_100687,hsa_circ_0020095
hsa_circRNA_104556,hsa_circ_0083390
hsa_circRNA_104132,hsa_circ_0076952
hsa_circRNA_040740,hsa_circ_0040740
hsa_circRNA_100071,hsa_circ_0010146
hsa_circRNA_104436,hsa_circ_0081388
hsa_circRNA_075021,hsa_circ_0075021
hsa_circRNA_101497,hsa_circ_0005417
hsa_circRNA_003134,hsa_circ_0003134
hsa_circRNA_008267,hsa_circ_0008267
hsa_circRNA_001638,hsa_circ_0001638
hsa_circRNA_080787,hsa_circ_0080787
hsa_circRNA_005647,hsa_circ_0005647
hsa_circRNA_100600,hsa_circ_0018478
hsa_circRNA_104992,hsa_circ_0006712
hsa_circRNA_008338,hsa_circ_0008338
hsa_circRNA_100176,hsa_circ_0011685
hsa_circRNA_004682,hsa_circ_0004682
hsa_circRNA_100652,hsa_circ_0019261
hsa_circRNA_104497,hsa_circ_0008419
hsa_circRNA_104792,hsa_circ_0006459
hsa_circRNA_000703,hsa_circ_0000703
hsa_circRNA_101941,hsa_circ_0005946
hsa_circRNA_005575,hsa_circ_0005575
hsa_circRNA_005751,hsa_circ_0005751
hsa_circRNA_103903,hsa_circ_0008517
hsa_circRNA_087220,hsa_circ_0087220
hsa_circRNA_104683,hsa_circ_0085523
hsa_circRNA_100116,hsa_circ_0008057
hsa_circRNA_101641,hsa_circ_0009156
hsa_circRNA_101676,hsa_circ_0003592
hsa_circRNA_101186,hsa_circ_0004513
hsa_circRNA_088073,hsa_circ_0088073
hsa_circRNA_103557,hsa_circ_0068631
hsa_circRNA_045959,hsa_circ_0045959
hsa_circRNA_100561,hsa_circ_0006665
hsa_circRNA_100746,hsa_circ_0004637
hsa_circRNA_103342,hsa_circ_0065149
hsa_circRNA_006751,hsa_circ_0006751
hsa_circRNA_101239,hsa_circ_0008760
hsa_circRNA_036186,hsa_circ_0036186
hsa_circRNA_100007,hsa_circ_0009252
hsa_circRNA_102715,hsa_circ_0003478
hsa_circRNA_051041,hsa_circ_0051041
hsa_circRNA_066781,hsa_circ_0066781
hsa_circRNA_084133,hsa_circ_0084133
hsa_circRNA_025302,hsa_circ_0025302
hsa_circRNA_101314,hsa_circ_0003643
hsa_circRNA_102102,hsa_circ_0044249
hsa_circRNA_008675,hsa_circ_0008675
hsa_circRNA_092371,hsa_circ_0000162
hsa_circRNA_057090,hsa_circ_0057090
hsa_circRNA_016040,hsa_circ_0016040
hsa_circRNA_100354,hsa_circ_0014613
hsa_circRNA_002180,hsa_circ_0002180
hsa_circRNA_103189,hsa_circ_0004441
hsa_circRNA_022482,hsa_circ_0022482
hsa_circRNA_004121,hsa_circ_0004121
hsa_circRNA_100838,hsa_circ_0022567
hsa_circRNA_104734,hsa_circ_0007816
hsa_circRNA_102769,hsa_circ_0008440
hsa_circRNA_101933,hsa_circ_0041193
hsa_circRNA_104484,hsa_circ_0082326
hsa_circRNA_018722,hsa_circ_0018722
hsa_circRNA_103127,hsa_circ_0005955
hsa_circRNA_002147,hsa_circ_0002147
hsa_circRNA_004383,hsa_circ_0004383
hsa_circRNA_104741,hsa_circ_0086447
hsa_circRNA_102146,hsa_circ_0002598
hsa_circRNA_103883,hsa_circ_0072904
hsa_circRNA_028561,hsa_circ_0028561
hsa_circRNA_103751,hsa_circ_0001450
hsa_circRNA_008397,hsa_circ_0008397
hsa_circRNA_103597,hsa_circ_0001394
hsa_circRNA_100369,hsa_circ_0008661
hsa_circRNA_007484,hsa_circ_0007484
hsa_circRNA_004997,hsa_circ_0004997
hsa_circRNA_008609,hsa_circ_0008609
hsa_circRNA_006040,hsa_circ_0006040
hsa_circRNA_100947,hsa_circ_0024169
hsa_circRNA_002111,hsa_circ_0000443
hsa_circRNA_077877,hsa_circ_0077877
hsa_circRNA_104569,hsa_circ_0083619
hsa_circRNA_100304,hsa_circ_0003198
hsa_circRNA_400046,hsa_circ_0092357
hsa_circRNA_100657,hsa_circ_0006520
hsa_circRNA_007541,hsa_circ_0007541
hsa_circRNA_101289,hsa_circ_0030720
hsa_circRNA_103951,hsa_circ_0001535
hsa_circRNA_104258,hsa_circ_0078605
hsa_circRNA_005921,hsa_circ_0005921
hsa_circRNA_000783,hsa_circ_0000783
hsa_circRNA_079787,hsa_circ_0079787
hsa_circRNA_028001,hsa_circ_0028001
hsa_circRNA_007918,hsa_circ_0007918
hsa_circRNA_028882,hsa_circ_0028882
hsa_circRNA_101697,hsa_circ_0037794
hsa_circRNA_089592,hsa_circ_0089592
hsa_circRNA_100569,hsa_circ_0018000
hsa_circRNA_059085,hsa_circ_0059085
hsa_circRNA_102014,hsa_circ_0008542
hsa_circRNA_008022,hsa_circ_0008022
hsa_circRNA_102216,hsa_circ_0002504
hsa_circRNA_031357,hsa_circ_0031357
hsa_circRNA_100206,hsa_circ_0000068
hsa_circRNA_100500,hsa_circ_0007875
hsa_circRNA_092506,hsa_circ_0001153
hsa_circRNA_103628,hsa_circ_0008453
hsa_circRNA_100851,hsa_circ_0022983
hsa_circRNA_005671,hsa_circ_0005671
hsa_circRNA_101003,hsa_circ_0025202
hsa_circRNA_100003,hsa_circ_0000002
hsa_circRNA_004936,hsa_circ_0004936
hsa_circRNA_077578,hsa_circ_0077578
hsa_circRNA_104760,hsa_circ_0003945
hsa_circRNA_020515,hsa_circ_0020515
hsa_circRNA_016583,hsa_circ_0016583
hsa_circRNA_028201,hsa_circ_0028201
hsa_circRNA_018405,hsa_circ_0018405
hsa_circRNA_006691,hsa_circ_0006691
hsa_circRNA_055947,hsa_circ_0055947
hsa_circRNA_004067,hsa_circ_0004067
hsa_circRNA_008452,hsa_circ_0008452
hsa_circRNA_100711,hsa_circ_0008456
hsa_circRNA_101198,hsa_circ_0003725
hsa_circRNA_007691,hsa_circ_0007691
hsa_circRNA_029929,hsa_circ_0029929
hsa_circRNA_081881,hsa_circ_0081881
hsa_circRNA_103709,hsa_circ_0070562
hsa_circRNA_025619,hsa_circ_0025619
hsa_circRNA_000409,hsa_circ_0000409
hsa_circRNA_100953,hsa_circ_0003541
hsa_circRNA_103347,hsa_circ_0007291
hsa_circRNA_000925,hsa_circ_0000925
hsa_circRNA_035222,hsa_circ_0035222
hsa_circRNA_001141,hsa_circ_0001141
hsa_circRNA_005822,hsa_circ_0005822
hsa_circRNA_104163,hsa_circ_0077520
hsa_circRNA_104967,hsa_circ_0089727
hsa_circRNA_100245,hsa_circ_0005354
hsa_circRNA_001075,hsa_circ_0001075
hsa_circRNA_104189,hsa_circ_0077892
hsa_circRNA_051167,hsa_circ_0051167
hsa_circRNA_101359,hsa_circ_0032040
hsa_circRNA_102635,hsa_circ_0052852
hsa_circRNA_102789,hsa_circ_0003160
hsa_circRNA_076558,hsa_circ_0076558
hsa_circRNA_047736,hsa_circ_0047736
hsa_circRNA_102569,hsa_circ_0051454
hsa_circRNA_103742,hsa_circ_0002594
hsa_circRNA_103573,hsa_circ_0002319
hsa_circRNA_001683,hsa_circ_0001683
hsa_circRNA_073634,hsa_circ_0073634
hsa_circRNA_104020,hsa_circ_0075092
hsa_circRNA_101637,hsa_circ_0007099
hsa_circRNA_047975,hsa_circ_0047975
hsa_circRNA_101236,hsa_circ_0029803
hsa_circRNA_001715,hsa_circ_0001715
hsa_circRNA_102880,hsa_circ_0057553
hsa_circRNA_101407,hsa_circ_0032683
hsa_circRNA_092511,hsa_circ_0001200
hsa_circRNA_101620,hsa_circ_0007978
hsa_circRNA_005975,hsa_circ_0005975
hsa_circRNA_001002,hsa_circ_0001002
hsa_circRNA_020092,hsa_circ_0020092
hsa_circRNA_102696,hsa_circ_0054144
hsa_circRNA_034657,hsa_circ_0034657
hsa_circRNA_100668,hsa_circ_0019607
hsa_circRNA_101266,hsa_circ_0008776
hsa_circRNA_104342,hsa_circ_0003162
hsa_circRNA_100230,hsa_circ_0009076
hsa_circRNA_104761,hsa_circ_0001847
hsa_circRNA_103731,hsa_circ_0070819
hsa_circRNA_001989,hsa_circ_0001989
hsa_circRNA_008821,hsa_circ_0008821
hsa_circRNA_006319,hsa_circ_0006319
hsa_circRNA_100573,hsa_circ_0005633
hsa_circRNA_100260,hsa_circ_0012938
hsa_circRNA_101752,hsa_circ_0038436
hsa_circRNA_005132,hsa_circ_0005132
hsa_circRNA_104847,hsa_circ_0006388
hsa_circRNA_000342,hsa_circ_0000342
hsa_circRNA_102108,hsa_circ_0002854
hsa_circRNA_004621,hsa_circ_0004621
hsa_circRNA_103396,hsa_circ_0005702
hsa_circRNA_000413,hsa_circ_0000413
hsa_circRNA_101806,hsa_circ_0000698
hsa_circRNA_001082,hsa_circ_0000792
hsa_circRNA_103579,hsa_circ_0068850
hsa_circRNA_100902,hsa_circ_0023748
hsa_circRNA_002448,hsa_circ_0002448
hsa_circRNA_104325,hsa_circ_0079540
hsa_circRNA_002593,hsa_circ_0002593
hsa_circRNA_101631,hsa_circ_0003856
hsa_circRNA_103789,hsa_circ_0071865
hsa_circRNA_000323,hsa_circ_0000323
hsa_circRNA_103688,hsa_circ_0007948
hsa_circRNA_104321,hsa_circ_0005519
hsa_circRNA_051672,hsa_circ_0051672
hsa_circRNA_102037,hsa_circ_0043031
hsa_circRNA_103506,hsa_circ_0001360
hsa_circRNA_003145,hsa_circ_0003145
hsa_circRNA_103797,hsa_circ_0005311
hsa_circRNA_085345,hsa_circ_0085345
hsa_circRNA_100388,hsa_circ_0015232
hsa_circRNA_104557,hsa_circ_0006410
hsa_circRNA_046948,hsa_circ_0046948
hsa_circRNA_104625,hsa_circ_0084501
hsa_circRNA_013953,hsa_circ_0013953
hsa_circRNA_000762,hsa_circ_0000762
hsa_circRNA_027622,hsa_circ_0027622
hsa_circRNA_006610,hsa_circ_0006610
hsa_circRNA_002673,hsa_circ_0002673
hsa_circRNA_000368,hsa_circ_0001301
hsa_circRNA_101107,hsa_circ_0008509
hsa_circRNA_102926,hsa_circ_0008309
hsa_circRNA_104183,hsa_circ_0077783
hsa_circRNA_001055,hsa_circ_0000056
hsa_circRNA_059705,hsa_circ_0059705
hsa_circRNA_001521,hsa_circ_0001521
hsa_circRNA_101364,hsa_circ_0007976
hsa_circRNA_103310,hsa_circ_0064648
hsa_circRNA_100469,hsa_circ_0016723
hsa_circRNA_102507,hsa_circ_0050436
hsa_circRNA_102777,hsa_circ_0055521
hsa_circRNA_020321,hsa_circ_0020321
hsa_circRNA_104382,hsa_circ_0080337
hsa_circRNA_104606,hsa_circ_0084143
hsa_circRNA_077109,hsa_circ_0077109
hsa_circRNA_004700,hsa_circ_0004700
hsa_circRNA_102611,hsa_circ_0007334
hsa_circRNA_102405,hsa_circ_0048344
hsa_circRNA_038975,hsa_circ_0038975
hsa_circRNA_101623,hsa_circ_0005745
hsa_circRNA_100329,hsa_circ_0006352
hsa_circRNA_009306,hsa_circ_0009306
hsa_circRNA_042828,hsa_circ_0042828
hsa_circRNA_043585,hsa_circ_0043585
hsa_circRNA_066714,hsa_circ_0066714
hsa_circRNA_021821,hsa_circ_0021821
hsa_circRNA_000616,hsa_circ_0000616
hsa_circRNA_104628,hsa_circ_0007920
hsa_circRNA_104057,hsa_circ_0075561
hsa_circRNA_102758,hsa_circ_0055148
hsa_circRNA_006726,hsa_circ_0006726
hsa_circRNA_100038,hsa_circ_0008501
hsa_circRNA_053179,hsa_circ_0053179
hsa_circRNA_104568,hsa_circ_0002075
hsa_circRNA_103545,hsa_circ_0068501
hsa_circRNA_100203,hsa_circ_0012195
hsa_circRNA_102026,hsa_circ_0003586
hsa_circRNA_100330,hsa_circ_0014088
hsa_circRNA_400024,hsa_circ_0092363
hsa_circRNA_014201,hsa_circ_0014201
hsa_circRNA_040726,hsa_circ_0040726
hsa_circRNA_036905,hsa_circ_0036905
hsa_circRNA_003275,hsa_circ_0003275
hsa_circRNA_001284,hsa_circ_0001284
hsa_circRNA_035775,hsa_circ_0035775
hsa_circRNA_103134,hsa_circ_0061749
hsa_circRNA_103776,hsa_circ_0071616
hsa_circRNA_002099,hsa_circ_0002099
hsa_circRNA_102070,hsa_circ_0007248
hsa_circRNA_000190,hsa_circ_0000190
hsa_circRNA_001206,hsa_circ_0001206
hsa_circRNA_092579,hsa_circ_0001820
hsa_circRNA_092494,hsa_circ_0001085
hsa_circRNA_000790,hsa_circ_0000113
hsa_circRNA_102106,hsa_circ_0004622
hsa_circRNA_076613,hsa_circ_0076613
hsa_circRNA_060969,hsa_circ_0060969
hsa_circRNA_025696,hsa_circ_0025696
hsa_circRNA_102988,hsa_circ_0059286
hsa_circRNA_001716,hsa_circ_0001716
hsa_circRNA_088284,hsa_circ_0088284
hsa_circRNA_004225,hsa_circ_0004225
hsa_circRNA_104519,hsa_circ_0004351
hsa_circRNA_003580,hsa_circ_0003580
hsa_circRNA_103190,hsa_circ_0062688
hsa_circRNA_008925,hsa_circ_0008925
hsa_circRNA_101565,hsa_circ_0035949
hsa_circRNA_084106,hsa_circ_0084106
hsa_circRNA_101037,hsa_circ_0025767
hsa_circRNA_102535,hsa_circ_0008354
hsa_circRNA_100722,hsa_circ_0020397
hsa_circRNA_105016,hsa_circ_0006830
hsa_circRNA_000724,hsa_circ_0001468
hsa_circRNA_102630,hsa_circ_0003287
hsa_circRNA_082688,hsa_circ_0082688
hsa_circRNA_103055,hsa_circ_0005523
hsa_circRNA_054272,hsa_circ_0054272
hsa_circRNA_000975,hsa_circ_0000975
hsa_circRNA_006536,hsa_circ_0006536
hsa_circRNA_100120,hsa_circ_0000038
hsa_circRNA_102729,hsa_circ_0054843
hsa_circRNA_001238,hsa_circ_0000429
hsa_circRNA_052067,hsa_circ_0052067
hsa_circRNA_092461,hsa_circ_0000891
hsa_circRNA_066629,hsa_circ_0066629
hsa_circRNA_049593,hsa_circ_0049593
hsa_circRNA_103049,hsa_circ_0060158
hsa_circRNA_006490,hsa_circ_0006490
hsa_circRNA_400057,hsa_circ_0092325
hsa_circRNA_100859,hsa_circ_0023064
hsa_circRNA_400074,hsa_circ_0092288
hsa_circRNA_101410,hsa_circ_0032725
hsa_circRNA_000167,hsa_circ_0000518
hsa_circRNA_050607,hsa_circ_0050607
hsa_circRNA_103979,hsa_circ_0001543
hsa_circRNA_101783,hsa_circ_0007807
hsa_circRNA_000084,hsa_circ_0000084
hsa_circRNA_010913,hsa_circ_0010913
hsa_circRNA_100855,hsa_circ_0023033
hsa_circRNA_100129,hsa_circ_0011218
hsa_circRNA_051404,hsa_circ_0051404
hsa_circRNA_101850,hsa_circ_0007018
hsa_circRNA_000599,hsa_circ_0000599
hsa_circRNA_103204,hsa_circ_0062938
hsa_circRNA_005840,hsa_circ_0005840
hsa_circRNA_101259,hsa_circ_0006049
hsa_circRNA_103715,hsa_circ_0070612
hsa_circRNA_102762,hsa_circ_0001030
hsa_circRNA_036320,hsa_circ_0036320
hsa_circRNA_103419,hsa_circ_0006135
hsa_circRNA_001523,hsa_circ_0001517
hsa_circRNA_104460,hsa_circ_0081873
hsa_circRNA_102908,hsa_circ_0001098
hsa_circRNA_104418,hsa_circ_0003764
hsa_circRNA_100180,hsa_circ_0009142
hsa_circRNA_101091,hsa_circ_0027364
hsa_circRNA_000486,hsa_circ_0001853
hsa_circRNA_102168,hsa_circ_0005637
hsa_circRNA_102663,hsa_circ_0007337
hsa_circRNA_100378,hsa_circ_0015107
hsa_circRNA_103220,hsa_circ_0063300
hsa_circRNA_011587,hsa_circ_0011587
hsa_circRNA_101649,hsa_circ_0036869
hsa_circRNA_103130,hsa_circ_0001193
hsa_circRNA_000394,hsa_circ_0000394
hsa_circRNA_039757,hsa_circ_0039757
hsa_circRNA_005429,hsa_circ_0005429
hsa_circRNA_017645,hsa_circ_0017645
hsa_circRNA_044709,hsa_circ_0044709
hsa_circRNA_007106,hsa_circ_0007106
hsa_circRNA_100904,hsa_circ_0007767
hsa_circRNA_100448,hsa_circ_0016419
hsa_circRNA_103737,hsa_circ_0070934
hsa_circRNA_092428,hsa_circ_0000645
hsa_circRNA_075013,hsa_circ_0075013
hsa_circRNA_047418,hsa_circ_0047418
hsa_circRNA_007509,hsa_circ_0007509
hsa_circRNA_104776,hsa_circ_0001860
hsa_circRNA_079347,hsa_circ_0079347
hsa_circRNA_047596,hsa_circ_0047596
hsa_circRNA_080782,hsa_circ_0080782
hsa_circRNA_031998,hsa_circ_0031998
hsa_circRNA_101199,hsa_circ_0029268
hsa_circRNA_104008,hsa_circ_0002257
hsa_circRNA_103262,hsa_circ_0063853
hsa_circRNA_085694,hsa_circ_0085694
hsa_circRNA_100770,hsa_circ_0021506
hsa_circRNA_017403,hsa_circ_0017403
hsa_circRNA_101498,hsa_circ_0008319
hsa_circRNA_003596,hsa_circ_0003596
hsa_circRNA_102251,hsa_circ_0002225
hsa_circRNA_001135,hsa_circ_0001135
hsa_circRNA_055257,hsa_circ_0055257
hsa_circRNA_000421,hsa_circ_0000421
hsa_circRNA_101276,hsa_circ_0008259
hsa_circRNA_100240,hsa_circ_0012717
hsa_circRNA_101705,hsa_circ_0037866
hsa_circRNA_004416,hsa_circ_0004416
hsa_circRNA_103698,hsa_circ_0070401
hsa_circRNA_004581,hsa_circ_0004581
hsa_circRNA_102465,hsa_circ_0049783
hsa_circRNA_102077,hsa_circ_0008179
hsa_circRNA_101036,hsa_circ_0025765
hsa_circRNA_000896,hsa_circ_0000867
hsa_circRNA_007215,hsa_circ_0007215
hsa_circRNA_024770,hsa_circ_0024770
hsa_circRNA_102608,hsa_circ_0005079
hsa_circRNA_046913,hsa_circ_0046913
hsa_circRNA_102606,hsa_circ_0052490
hsa_circRNA_007037,hsa_circ_0007037
hsa_circRNA_101194,hsa_circ_0005879
hsa_circRNA_100054,hsa_circ_0006470
hsa_circRNA_029461,hsa_circ_0029461
hsa_circRNA_002985,hsa_circ_0002985
hsa_circRNA_005594,hsa_circ_0005594
hsa_circRNA_102653,hsa_circ_0007439
hsa_circRNA_009051,hsa_circ_0009051
hsa_circRNA_104121,hsa_circ_0076767
hsa_circRNA_004130,hsa_circ_0004130
hsa_circRNA_100603,hsa_circ_0018521
hsa_circRNA_054226,hsa_circ_0054226
hsa_circRNA_103677,hsa_circ_0070190
hsa_circRNA_049536,hsa_circ_0049536
hsa_circRNA_102883,hsa_circ_0057608
hsa_circRNA_103032,hsa_circ_0059958
hsa_circRNA_062990,hsa_circ_0062990
hsa_circRNA_002659,hsa_circ_0002659
hsa_circRNA_008201,hsa_circ_0008201
hsa_circRNA_001270,hsa_circ_0001270
hsa_circRNA_004310,hsa_circ_0004310
hsa_circRNA_006786,hsa_circ_0006786
hsa_circRNA_104249,hsa_circ_0078467
hsa_circRNA_103147,hsa_circ_0062011
hsa_circRNA_102125,hsa_circ_0000785
hsa_circRNA_104818,hsa_circ_0006570
hsa_circRNA_104826,hsa_circ_0007060
hsa_circRNA_007461,hsa_circ_0007461
hsa_circRNA_100769,hsa_circ_0002687
hsa_circRNA_077582,hsa_circ_0077582
hsa_circRNA_100001,hsa_circ_0009189
hsa_circRNA_031941,hsa_circ_0031941
hsa_circRNA_104607,hsa_circ_0084149
hsa_circRNA_003102,hsa_circ_0003102
hsa_circRNA_004658,hsa_circ_0004658
hsa_circRNA_075503,hsa_circ_0075503
hsa_circRNA_103434,hsa_circ_0066857
hsa_circRNA_103275,hsa_circ_0064080
hsa_circRNA_102225,hsa_circ_0046188
hsa_circRNA_082319,hsa_circ_0082319
hsa_circRNA_103475,hsa_circ_0067434
hsa_circRNA_092423,hsa_circ_0000619
hsa_circRNA_001485,hsa_circ_0001485
hsa_circRNA_051546,hsa_circ_0051546
hsa_circRNA_029813,hsa_circ_0029813
hsa_circRNA_004693,hsa_circ_0004693
hsa_circRNA_088357,hsa_circ_0088357
hsa_circRNA_081386,hsa_circ_0081386
hsa_circRNA_104708,hsa_circ_0002483
hsa_circRNA_102489,hsa_circ_0005706
hsa_circRNA_076769,hsa_circ_0076769
hsa_circRNA_028883,hsa_circ_0028883
hsa_circRNA_103944,hsa_circ_0005105
hsa_circRNA_400016,hsa_circ_0092335
hsa_circRNA_003963,hsa_circ_0003963
hsa_circRNA_085939,hsa_circ_0085939
hsa_circRNA_103426,hsa_circ_0066701
hsa_circRNA_003641,hsa_circ_0003641
hsa_circRNA_077605,hsa_circ_0077605
hsa_circRNA_005499,hsa_circ_0005499
hsa_circRNA_100414,hsa_circ_0007905
hsa_circRNA_102358,hsa_circ_0008333
hsa_circRNA_103936,hsa_circ_0073859
hsa_circRNA_005274,hsa_circ_0005274
hsa_circRNA_102765,hsa_circ_0055201
hsa_circRNA_100983,hsa_circ_0024766
hsa_circRNA_042806,hsa_circ_0042806
